eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
198905300021,1989,5,30,,0,,217,United States,1,North America,Arizona,Wenden,33.823555,-113.542024,1.0,0,,"5/30/1989: Two members of the Evan Mecham Eco-Terrorist International Conspiracy group, Mark Leslie Davis and Marc Andre Baker, were arrested as they attempted to cut through a metal support tower which held electric lines delivering electricity to the Harcuvar Substation near Wenden, Arizona in the United States.  The two were trying to cut down the power line using a propane torch, similar to their previous incidents of terrorism in 1987 and 1988 at the Flagstaff, Arizona ski lifts and the power lines at the Grand Canyon, Arizona.  The power pole was owned by the U.S. Department of Energy, and the Harcuvar Substation owned by the Central Arizona Project (CAP), which was the main source of water supply for Arizona.  The perpetrators were arrested as they were at the location, about to carry out the attack, and thus, authorities believe much potential damage to the substation was prevented.",1,1,1,1,2.0,Other Crime Type,0,0,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21.0,Government Building/Facility/Office,US Department of Energy,power pole owned by the US Department of Energy,217.0,United States,21.0,Utilities,107.0,Electricity,Harcuvar Substation owned by the Central Arizona Project (CAP),"power poles providing electricity to the Harcuvar Substation, owned by the Central Arizona Project (CAP), which is the main source of water supply for Arizona",217.0,United States,,,,,,,,,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),,,,,,"The specific motive is unknown; however this group is responsible for multiple incidents of sabotage against power lines and ski equipment; additionally, this particular incident was in preparation for 3 other planned attacks of nuclear facilities, which never came to fruition due to the arrests",0.0,,,0,2.0,2.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,propane (acetylene) torch,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"The perpetrators were charged with destruction of an energy facility, and they, along with two other members of the group, Margaret ""Peggy"" Katherine Millett and David Foreman (also arrested), were charged with conspiracy to sabotage a nuclear facility in their plots to sabotage three nuclear facilities in California, Arizona, and Colorado. It remains unclear if this group was an offshoot of Earth First!","FBI, ""Terrorism in the United States: 1989,"" Terrorist Research and Analytical Center, Counterterrorism Section, Criminal Investigative Division, 1989.","""Four Environmentalists Arrested on Nuclear Sabotage Charges,"" The Associated Press, May 31, 1989.",,Eco Project 2010,0,0,0,0,
199003190007,1990,3,19,,0,,19,Bangladesh,6,South Asia,Chittagong,Nazirhat,22.633539,91.797394,1.0,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Railroad,Railway Line,19.0,Bangladesh,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Uprooted railway tracks and ties,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199004220006,1990,4,22,,1,1990-04-23,217,United States,1,North America,California,Freedom,36.940556,-121.789444,1.0,0,"in Freedom, California, a sparsely populated area located outside Watsonville","04/22/1990: Members of a group calling itself the ""Earth Night Action Group"" claimed responsibility for sawing down two wooden power poles and on the next day, dismantling a 100-foot transmission tower in Freedom, in Santa Cruz County, California in the United States.  In letters to news organizations, the group claimed they toppled the power poles as a protest against the Pacific Gas and Electric Company.  The incident caused  92,000 homes to lose power for about six hours. No casualties were reported in the incident. In the letters, the perpetrators called the Pacific Gas & Electric Company ""a corporate Earth rapist"" for its ownership of the Diablo Canyon nuclear power plant near San Luis Obispo and denounced the organization for hypocrisy for acting as a corporate sponsor of Earth Day.  The amount of monetary damage is unknown.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Pacific Gas & Electric Company,"power poles and transmission tower of Pacific Gas & Electric Co. in Santa Cruz County, CA",217.0,United States,,,,,,,,,,,,,,,,,Earth Night Action Group,,,,,,To protest the Pacific Gas & Electric Company,0.0,,,0,-99.0,-99.0,1.0,1.0,Letter,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,hand saws,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,"caused 92,000 homes in the area to be without power for six hours",0.0,,,,,,,0.0,,,,,,,,,,"Jim Herron Zamora and Michael Parrish, ""Most Decry, a Few Salute Sabotage of Power Lines Energy: Residents of Watsonville and Santa Cruz have passionate opinions on vandals who knocked out electricity,"" Los Angeles Times, April 25, 1990.","Jim Clardy,""Electric lines felled by ecology terrorists,"" The Washington Times, April 25, 1990.","Valerie Richardson, ""Ecoterrorists put 92,000 homes in dark,"" The Washington Times, April 24, 1990.",Eco Project 2010,0,0,0,0,
199004220007,1990,4,22,,0,,217,United States,1,North America,Virginia,Alexandria,38.793002,-77.087384,1.0,0,"at the 3400 block of Franconia Road in Alexandria, VA","04/22/1990: Three utility poles owned by Virginia Power, were sawed down, damaging eleven additional power lines as they toppled to the ground, and blocking traffic in both directions for several hours and leaving 1,100 homes in the Fairfax area without power for about 90 minutes for the majority of homes, but some homes lost electricity until the next day.  An unknown group gave ""notice that in order to draw attention to Earth Day, or to protest certain things, some of their tactics could include the cutting down of utility poles.""  The perpetrators are unknown.  No casualties were reported and the extent of monetary property damage is unknown, if any.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Virginia Power,utility poles of Virginia Power,217.0,United States,,,,,,,,,,,,,,,,,Environmentalists,,,,,,In order to give attention to Earth Day and protest,0.0,,,0,-99.0,-99.0,1.0,1.0,Letter,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,chainsaw,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,"caused 1,100 homes to lose power",0.0,,,,,,,0.0,,,,,,,,,"Incident occurred at about 1:00am.  On the same day, power poles were sawed and toppled in Santa Cruz, California by the Earth Night Action Group in protest of Pacific Gas & Eclectic Company, but there is no indication of a link between these two incidents in terms of the perpetrators.","Jim Clardy,""Electric lines felled by ecology terrorists,"" The Washington Times, April 25, 1990.",,,Eco Project 2010,-9,-9,0,-9,
199004230010,1990,4,23,,0,,217,United States,1,North America,California,Santa Clara,37.355509,-121.954262,1.0,0,"at electrical tower in Santa Clara, CA","04/23/1990: A Pacific Gas & Electric electrical transmission tower in Santa Clara, California, in the United States, was dismantled, causing 3,000 homes to lose power. No group claimed responsibility for the incident.  The extent of property damage is unknown, if any, and no casualties were reported in the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Pacific Gas & Electric Company,"Pacific Gas & Electric Company electrical tower in Santa Clara, CA",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, environmentalist groups in the area were toppling and sawing down power poles over the past few days in protest of Pacific Gas & Electric Company",0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,"caused 3,000 homes to lose power",0.0,,,,,,,0.0,,,,,,,,,"This incident occurred at 8:55am, and it is similar to the cutting and toppling of power poles in Santa Cruz County one day earlier, by the Earth Night Action Group, but the perpetrators of this incident are unknown.","Valerie Richardson, ""Ecoterrorists put 92,000 homes in dark,"" The Washington Times, April 24, 1990.",,,Eco Project 2010,-9,-9,0,-9,
199204160007,1992,4,16,,0,,121,Malaysia,5,Southeast Asia,Johor,Sedenak,1.71012,103.527153,1.0,0,,,1,1,1,-9,,,0,0,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway,Train,121.0,Malaysia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Removed rail anchors so train would derail,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199205270011,1992,5,27,,0,,11,Argentina,3,South America,Unknown,Unknown,,,5.0,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Hidronor Hydro Electric Co.,Power line,11.0,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Chain over lines causing shorting out,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199208090013,1992,8,9,,0,,6,Algeria,10,Middle East & North Africa,Skikda,Skikda,36.866667,6.9,1.0,1,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Telephone Company,Telephone cables,6.0,Algeria,,,,,,,,,,,,,,,,,Islamic Salvation Front (FIS),,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Cut cables,0.0,0.0,,0.0,0.0,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199209130002,1992,9,13,,0,,69,France,8,Western Europe,Rhone-Alpes,Lyon,45.764043,4.835659,1.0,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,80.0,Memorial/Cemetery/Monument,,Gerland Jewish Cemetary,69.0,France,,,,,,,,,,,,,,,,,Neo-Nazi extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Graffiti,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199510090011,1995,10,9,,0,,217,United States,1,North America,Arizona,Hyder,33.014992,-113.352173,1.0,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Amtrack,Amtrack Passenger Train,217.0,United States,,,,,,,,,,,,,,,,,Sons of the Gestapo,,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Train tracks sabotaged,1.0,1.0,,78.0,78.0,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,HSI,0,0,0,0,
199510240003,1995,10,24,,0,,75,Germany,8,Western Europe,Unknown,Unknown,,,5.0,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,Rail Lines,75.0,Germany,,,,,,,,,,,,,,,,,Anti-Nuclear extremists,,,,,,,0.0,,,0,,,,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Grappling hooks,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),72000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199803030005,1998,3,3,,0,,75,Germany,8,Western Europe,Lower Saxony,Büschelskamp,53.189005,9.52415,1.0,0,Train line between Scheessel and Lauenbrueck,"03/03/1998: Anti-nuclear activists disrupted service along the Hamburg-Bremen railway line in Germany in an act of sabotage. There were no casualties from the attack, but damage amounted to 100,000 Deutche Marks. In addition to this incident, the Hannover-Minden line was also attacked.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,German Railway System,Hamburg-Bremen Railway Line,75.0,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Claw-shaped hooks were attached to the train line causing damage to the electrical lines.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The damage amounted to 100,000 Deutche Marks (approximately $55,000).",0.0,,,,,,,,,,,,,,,,,"“Antinuclear railway attacks cause damage of DM 100,000,” ADN, March 3, 1998.","“In brief world,” Business Day, March 3, 1998.","“Police blame anti-nuclear protestors for railway sabotage,” The Associated Press Worldstream, March 3, 1998.",CETIS,-9,-9,0,-9,"199803030005, 199803030006"
199803030006,1998,3,3,,0,,75,Germany,8,Western Europe,Lower Saxony,Hohnhorst,52.368966,9.371329,1.0,0,Train Line between Haste and Hohenhorst.,"03/03/1998: Anti-nuclear activists disrupted service along the Hannover-Minden railway line in Germany in an act of sabotage. There were no casualties from the attack, but damage amounted to 100,000 Deutche Marks. In addition to this incident, the Hamburg-Bremen line was also attacked.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,German Railway System,Hannover-Minden Railway Line,75.0,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Claw-shaped hooks were attached to the train line causing damage to the electrical lines.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The damage amounted to 100,000 Deutche Marks (approximately $55,000).",0.0,,,,,,,,,,,,,,,,,"“Antinuclear railway attacks cause damage of DM 100,000,” ADN, March 3, 1998.","“In brief world,” Business Day, March 3, 1998.","“Police blame anti-nuclear protestors for railway sabotage,” The Associated Press Worldstream, March 3, 1998.",CETIS,-9,-9,0,-9,"199803030005, 199803030006"
199912300002,1999,12,30,,0,,217,United States,1,North America,Oregon,Bend,43.832571,-121.257501,1.0,1,"at the Bonneville Power Administration power line tower located about 37 miles southeast of Bend, OR","12/30/1999: Four members of the Earth and Animal Liberation Fronts (ELF and ALF), Jacob Ferguson, Stanislas Meyerhoff, Josephine Overaker, and Chelsea Gerlach, toppled an 80-foot power line tower, owned by the Bonneville Power Administration, about 37 miles southeast of Bend, Oregon, in the United States.  The tower was toppled when the perpetrators dismantled support cables and unscrewed bolts that held the tower in place. Though no electricity was lost or interrupted because the current was automatically switched to an alternate power transmission line, the incident caused $126,000 in loss to the company in equipment and services to restore the power line. The perpetrators did not claim the incident. There were no casualties, but the incident caused a small brush fire, which was quickly extinguished. The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Bonneville Power Administration,80-foot electrical transmission tower owned by Bonneville Power Administration,217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),The Family,Animal Liberation Front (ALF),The Family,,,"To disrupt power and electricity,",0.0,0.0,,0,4.0,3.0,0.0,,,0.0,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,wrenches,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),126000.0,"tower toppled, loss to company due to cost of repairs",0.0,,,,,,,0.0,,,,,,,,,"The incident occurred at about 8:53pm. The perpetrators chose to topple the power line specifically on this night, to take advantage of the timing with public fears of ""Y2K"" attacks. The perpetrators were part of a group calling themselves ""The Family,"" which committed nearly 20 arson and ecotage attacks over a 6 year period.  Ferguson became a government witness and in return, was sentenced to 2 years probation for his crimes during this 6 year period.  Meyerhoff was sentenced to 13 years in prison for his involvement in the incidents during the 6-year period; Gerlach was sentenced to 9 years; Overtaker remained fugitive.","U.S. Government’s Sentencing Memorandum for CR 06-60069, CR 06-60070, CR 06-60071, CR 06-60078, CR 06-60079, CR 06-60080, CR 06-60120, CR 06-60122, CR 06-60123, CR 06-60124, CR06-60125, and CR 06-60126. U.S. District Court: District of Oregon, Eugene, 2007.","Joseph B. Frazier, ""Four indicted in Oregon after ecoterrorism probe,"" Associated Press State & Local Wire, December 9, 2005.","""Power line sabotaged in Oregon,"" Associated Press State & Local Wire, December 31, 1999.",Eco Project 2010,0,1,0,1,
200005080002,2000,5,8,,0,,92,India,6,South Asia,Maharashtra,Mumbai,19.075984,72.877656,1.0,1,,"05/08/2000: On the evening of May 8, 2000 two militant Hindu organizations raided the Christian girls hostel Ashramshala, India. Members of the Vishwa Hindu Parishad (VHP) and Bajrang Dal entered the hostel in reaction to the viewing of a film about the life of Jesus Christ. The film projector and screen were destroyed as well as three motorcycles and a mini van. Two people were injured.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87.0,Affiliated Institution,Unknown,Ashramshala girls hostel,92.0,India,,,,,,,,,,,,,,,,,Vishwa Hindu Parishad (VHP),,,,,,The specific motivation was to halt the presentation of a film about Jesus Christ.,0.0,,,0,80.0,32.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,There was damage to three motorcycles and a minivan as well as the film projector and screen.,0.0,,,,,,,,,,,,,,,,The Bajrang Dal is a youth based wing of the VHP.,"""India's VHP Activists Attack Hostel Run by Missionaries,""  The Times of India, May 11, 2000.","""Missionary Zeal: Minority Schools Under Attack,"" FT Asia Intelligence Wire, May 15, 2000.",,CETIS,0,0,0,0,
200107240003,2001,7,24,,0,,217,United States,1,North America,Nevada,Stateline,38.962408,-119.939903,3.0,1,,"07/24/2001: Members of the Earth Liberation Front (ELF) are suspected to be responsible for sabotaging a gondola at the Heavenly Valley Ski Resort in Stateline, outside of Lake Tahoe, Nevada in the United States.  The perpetrators attempted to derail the gondola transportation system by attaching a large piece of wood to the gondola cable using zip ties; this caused a sensor cable attached to two other towers to snap, leading to a potentially life threatening situation.  There were no casualties in the incident. At the base of one of the towers, the letters ""ELF"" were spelled out with zip ties. The incident caused about $2,000 in lost revenue.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,8.0,Hotel/Resort,Heavenly Valley Ski Resort,"gondola transportation system at Heavenly Valley Ski Resort in Stateline, NV",217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,To derail the gondola transportation system at the Ski Resort,1.0,,,0,-99.0,-99.0,1.0,5.0,Note left at scene,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),2000.0,,0.0,,,,,,,0.0,,,,,,,,,,"FBI, ""Terrorism 2000/2001,""FBI, DOJ, 2001.",,,Eco Project 2010,0,1,0,1,
